yearID	league	teamID	franchID	Rank	G	W	L	name	park	teamNO
2004	AL	KCA	KCR	5	162	58	104	Kansas City Royals	Kauffman Stadium	2459
2004	NL	LAN	LAD	1	162	93	69	Los Angeles Dodgers	Dodger Stadium	2460
2004	NL	MIL	MIL	6	161	67	94	Milwaukee Brewers	Miller Park	2461
2004	AL	MIN	MIN	1	162	92	70	Minnesota Twins	Hubert H Humphrey Metrodome	2462
2004	NL	MON	WSN	5	162	67	95	Montreal Expos	Stade Olympique/Hiram Bithorn Stadium	2463
2004	AL	NYA	NYY	1	162	101	61	New York Yankees	Yankee Stadium II	2464
2004	NL	NYN	NYM	4	162	71	91	New York Mets	Shea Stadium	2465
2004	AL	OAK	OAK	2	162	91	71	Oakland Athletics	Network Associates Coliseum	2466
2004	NL	PHI	PHI	2	162	86	76	Philadelphia Phillies	Citizens Bank Park	2467
2004	NL	PIT	PIT	5	161	72	89	Pittsburgh Pirates	PNC Park	2468
2004	NL	SDN	SDP	3	162	87	75	San Diego Padres	Petco Park	2469
2004	AL	SEA	SEA	4	162	63	99	Seattle Mariners	Safeco Field	2470
2004	NL	SFN	SFG	2	162	91	71	San Francisco Giants	SBC Park	2471
2004	NL	SLN	STL	1	162	105	57	St. Louis Cardinals	Busch Stadium II	2472
2004	AL	TBA	TBD	4	161	70	91	Tampa Bay Devil Rays	Tropicana Field	2473
2004	AL	TEX	TEX	3	162	89	73	Texas Rangers	The Ballpark at Arlington	2474
2004	AL	TOR	TOR	5	161	67	94	Toronto Blue Jays	Skydome	2475
2005	NL	ARI	ARI	2	162	77	85	Arizona Diamondbacks	Bank One Ballpark	2476
2005	NL	ATL	ATL	1	162	90	72	Atlanta Braves	Turner Field	2477
2005	AL	BAL	BAL	4	162	74	88	Baltimore Orioles	Oriole Park at Camden Yards	2478
2005	AL	BOS	BOS	2	162	95	67	Boston Red Sox	Fenway Park II	2479
2005	AL	CHA	CHW	1	162	99	63	Chicago White Sox	U.S. Cellular Field	2480
2005	NL	CHN	CHC	4	162	79	83	Chicago Cubs	Wrigley Field	2481
2005	NL	CIN	CIN	5	163	73	89	Cincinnati Reds	Great American Ball Park	2482
2005	AL	CLE	CLE	2	162	93	69	Cleveland Indians	Jacobs Field	2483
2005	NL	COL	COL	5	162	67	95	Colorado Rockies	Coors Field	2484
2005	AL	DET	DET	4	162	71	91	Detroit Tigers	Comerica Park	2485
2005	NL	FLO	FLA	3	162	83	79	Florida Marlins	Dolphin Stadium	2486
2005	NL	HOU	HOU	2	163	89	73	Houston Astros	Minute Maid Park	2487
2005	AL	KCA	KCR	5	162	56	106	Kansas City Royals	Kauffman Stadium	2488
2005	AL	LAA	ANA	1	162	95	67	Los Angeles Angels of Anaheim	Angel Stadium	2489
2005	NL	LAN	LAD	4	162	71	91	Los Angeles Dodgers	Dodger Stadium	2490
2005	NL	MIL	MIL	3	162	81	81	Milwaukee Brewers	Miller Park	2491
2005	AL	MIN	MIN	3	162	83	79	Minnesota Twins	Hubert H Humphrey Metrodome	2492
2005	AL	NYA	NYY	1	162	95	67	New York Yankees	Yankee Stadium II	2493
2005	NL	NYN	NYM	3	162	83	79	New York Mets	Shea Stadium	2494
2005	AL	OAK	OAK	2	162	88	74	Oakland Athletics	McAfee Coliseum	2495
2005	NL	PHI	PHI	2	162	88	74	Philadelphia Phillies	Citizens Bank Park	2496
2005	NL	PIT	PIT	6	162	67	95	Pittsburgh Pirates	PNC Park	2497
2005	NL	SDN	SDP	1	162	82	80	San Diego Padres	Petco Park	2498
2005	AL	SEA	SEA	4	162	69	93	Seattle Mariners	Safeco Field	2499
2005	NL	SFN	SFG	3	162	75	87	San Francisco Giants	SBC Park	2500
2005	NL	SLN	STL	1	162	100	62	St. Louis Cardinals	Busch Stadium II	2501
2005	AL	TBA	TBD	5	162	67	95	Tampa Bay Devil Rays	Tropicana Field	2502
2005	AL	TEX	TEX	3	162	79	83	Texas Rangers	Ameriquest Field	2503
2005	AL	TOR	TOR	3	162	80	82	Toronto Blue Jays	Rogers Centre	2504
2005	NL	WAS	WSN	5	162	81	81	Washington Nationals	R.F.K. Stadium	2505
2006	NL	ARI	ARI	4	162	76	86	Arizona Diamondbacks	Chase Field	2506
2006	NL	ATL	ATL	3	162	79	83	Atlanta Braves	Turner Field	2507
2006	AL	BAL	BAL	4	162	70	92	Baltimore Orioles	Oriole Park at Camden Yards	2508
2006	AL	BOS	BOS	3	162	86	76	Boston Red Sox	Fenway Park II	2509
2006	AL	CHA	CHW	3	162	90	72	Chicago White Sox	U.S. Cellular Field	2510
2006	NL	CHN	CHC	6	162	66	96	Chicago Cubs	Wrigley Field	2511
2006	NL	CIN	CIN	3	162	80	82	Cincinnati Reds	Great American Ball Park	2512
2006	AL	CLE	CLE	4	162	78	84	Cleveland Indians	Jacobs Field	2513
2006	NL	COL	COL	4	162	76	86	Colorado Rockies	Coors Field	2514
2006	AL	DET	DET	2	162	95	67	Detroit Tigers	Comerica Park	2515
2006	NL	FLO	FLA	4	162	78	84	Florida Marlins	Dolphin Stadium	2516
2006	NL	HOU	HOU	2	162	82	80	Houston Astros	Minute Maid Park	2517
2006	AL	KCA	KCR	5	162	62	100	Kansas City Royals	Kauffman Stadium	2518
2006	AL	LAA	ANA	2	162	89	73	Los Angeles Angels of Anaheim	Angel Stadium	2519
2006	NL	LAN	LAD	2	162	88	74	Los Angeles Dodgers	Dodger Stadium	2520
2006	NL	MIL	MIL	4	162	75	87	Milwaukee Brewers	Miller Park	2521
2006	AL	MIN	MIN	1	162	96	66	Minnesota Twins	Hubert H Humphrey Metrodome	2522
2006	AL	NYA	NYY	1	162	97	65	New York Yankees	Yankee Stadium II	2523
2006	NL	NYN	NYM	1	162	97	65	New York Mets	Shea Stadium	2524
2006	AL	OAK	OAK	1	162	93	69	Oakland Athletics	McAfee Coliseum	2525
2006	NL	PHI	PHI	2	162	85	77	Philadelphia Phillies	Citizens Bank Park	2526
2006	NL	PIT	PIT	5	162	67	95	Pittsburgh Pirates	PNC Park	2527
2006	NL	SDN	SDP	1	162	88	74	San Diego Padres	Petco Park	2528
2006	AL	SEA	SEA	4	162	78	84	Seattle Mariners	Safeco Field	2529
2006	NL	SFN	SFG	3	161	76	85	San Francisco Giants	AT&T Park	2530
2006	NL	SLN	STL	1	161	83	78	St. Louis Cardinals	Busch Stadium III	2531
2006	AL	TBA	TBD	5	162	61	101	Tampa Bay Devil Rays	Tropicana Field	2532
2006	AL	TEX	TEX	3	162	80	82	Texas Rangers	Ameriquest Field	2533
2006	AL	TOR	TOR	2	162	87	75	Toronto Blue Jays	Rogers Centre	2534
2006	NL	WAS	WSN	5	162	71	91	Washington Nationals	R.F.K. Stadium	2535
2007	NL	ARI	ARI	1	162	90	72	Arizona Diamondbacks	Chase Field	2536
2007	NL	ATL	ATL	3	162	84	78	Atlanta Braves	Turner Field	2537
2007	AL	BAL	BAL	4	162	69	93	Baltimore Orioles	Oriole Park at Camden Yards	2538
2007	AL	BOS	BOS	1	162	96	66	Boston Red Sox	Fenway Park II	2539
2007	AL	CHA	CHW	4	162	72	90	Chicago White Sox	U.S. Cellular Field	2540
2007	NL	CHN	CHC	1	162	85	77	Chicago Cubs	Wrigley Field	2541
2007	NL	CIN	CIN	5	162	72	90	Cincinnati Reds	Great American Ball Park	2542
2007	AL	CLE	CLE	1	162	96	66	Cleveland Indians	Jacobs Field	2543
2007	NL	COL	COL	2	163	90	73	Colorado Rockies	Coors Field	2544
2007	AL	DET	DET	2	162	88	74	Detroit Tigers	Comerica Park	2545
2007	NL	FLO	FLA	5	162	71	91	Florida Marlins	Dolphin Stadium	2546
2007	NL	HOU	HOU	4	162	73	89	Houston Astros	Minute Maid Park	2547
2007	AL	KCA	KCR	5	162	69	93	Kansas City Royals	Kauffman Stadium	2548
2007	AL	LAA	ANA	1	162	94	68	Los Angeles Angels of Anaheim	Angel Stadium	2549
2007	NL	LAN	LAD	4	162	82	80	Los Angeles Dodgers	Dodger Stadium	2550
2007	NL	MIL	MIL	2	162	83	79	Milwaukee Brewers	Miller Park	2551
2007	AL	MIN	MIN	3	162	79	83	Minnesota Twins	Hubert H Humphrey Metrodome	2552
2007	AL	NYA	NYY	2	162	94	68	New York Yankees	Yankee Stadium II	2553
2007	NL	NYN	NYM	2	162	88	74	New York Mets	Shea Stadium	2554
2007	AL	OAK	OAK	3	162	76	86	Oakland Athletics	McAfee Coliseum	2555
2007	NL	PHI	PHI	1	162	89	73	Philadelphia Phillies	Citizens Bank Park	2556
2007	NL	PIT	PIT	6	162	68	94	Pittsburgh Pirates	PNC Park	2557
2007	NL	SDN	SDP	3	163	89	74	San Diego Padres	Petco Park	2558
2007	AL	SEA	SEA	2	162	88	74	Seattle Mariners	Safeco Field	2559
2007	NL	SFN	SFG	5	162	71	91	San Francisco Giants	AT&T Park	2560
2007	NL	SLN	STL	3	162	78	84	St. Louis Cardinals	Busch Stadium III	2561
2007	AL	TBA	TBD	5	162	66	96	Tampa Bay Devil Rays	Tropicana Field	2562
2007	AL	TEX	TEX	4	162	75	87	Texas Rangers	Rangers Ballpark in Arlington	2563
2007	AL	TOR	TOR	3	162	83	79	Toronto Blue Jays	Rogers Centre	2564
2007	NL	WAS	WSN	4	162	73	89	Washington Nationals	R.F.K. Stadium	2565
2008	NL	ARI	ARI	2	162	82	80	Arizona Diamondbacks	Chase Field	2566
2008	NL	ATL	ATL	4	162	72	90	Atlanta Braves	Turner Field	2567
2008	AL	BAL	BAL	5	161	68	93	Baltimore Orioles	Oriole Park at Camden Yards	2568
2008	AL	BOS	BOS	2	162	95	67	Boston Red Sox	Fenway Park II	2569
2008	AL	CHA	CHW	1	163	89	74	Chicago White Sox	U.S. Cellular Field	2570
2008	NL	CHN	CHC	1	161	97	64	Chicago Cubs	Wrigley Field	2571
2008	NL	CIN	CIN	5	162	74	88	Cincinnati Reds	Great American Ball Park	2572
2008	AL	CLE	CLE	3	162	81	81	Cleveland Indians	Jacobs Field	2573
2008	NL	COL	COL	3	162	74	88	Colorado Rockies	Coors Field	2574
2008	AL	DET	DET	5	162	74	88	Detroit Tigers	Comerica Park	2575
2008	NL	FLO	FLA	3	161	84	77	Florida Marlins	Dolphin Stadium	2576
2008	NL	HOU	HOU	3	161	86	75	Houston Astros	Minute Maid Park	2577
2008	AL	KCA	KCR	4	162	75	87	Kansas City Royals	Kauffman Stadium	2578
2008	AL	LAA	ANA	1	162	100	62	Los Angeles Angels of Anaheim	Angel Stadium	2579
2008	NL	LAN	LAD	1	162	84	78	Los Angeles Dodgers	Dodger Stadium	2580
2008	NL	MIL	MIL	2	162	90	72	Milwaukee Brewers	Miller Park	2581
2008	AL	MIN	MIN	2	163	88	75	Minnesota Twins	Hubert H Humphrey Metrodome	2582
2008	AL	NYA	NYY	3	162	89	73	New York Yankees	Yankee Stadium II	2583
2008	NL	NYN	NYM	2	162	89	73	New York Mets	Shea Stadium	2584
2008	AL	OAK	OAK	3	161	75	86	Oakland Athletics	McAfee Coliseum	2585
2008	NL	PHI	PHI	1	162	92	70	Philadelphia Phillies	Citizens Bank Park	2586
2008	NL	PIT	PIT	6	162	67	95	Pittsburgh Pirates	PNC Park	2587
2008	NL	SDN	SDP	5	162	63	99	San Diego Padres	Petco Park	2588
2008	AL	SEA	SEA	4	162	61	101	Seattle Mariners	Safeco Field	2589
2008	NL	SFN	SFG	4	162	72	90	San Francisco Giants	AT&T Park	2590
2008	NL	SLN	STL	4	162	86	76	St. Louis Cardinals	Busch Stadium III	2591
2008	AL	TBA	TBD	1	162	97	65	Tampa Bay Rays	Tropicana Field	2592
2008	AL	TEX	TEX	2	162	79	83	Texas Rangers	Rangers Ballpark in Arlington	2593
2008	AL	TOR	TOR	4	162	86	76	Toronto Blue Jays	Rogers Centre	2594
2008	NL	WAS	WSN	5	161	59	102	Washington Nationals	Nationals Park	2595
2009	NL	ARI	ARI	5	162	70	92	Arizona Diamondbacks	Chase Field	2596
2009	NL	ATL	ATL	3	162	86	76	Atlanta Braves	Turner Field	2597
2009	AL	BAL	BAL	5	162	64	98	Baltimore Orioles	Oriole Park at Camden Yards	2598
2009	AL	BOS	BOS	2	162	95	67	Boston Red Sox	Fenway Park II	2599
2009	AL	CHA	CHW	3	162	79	83	Chicago White Sox	U.S. Cellular Field	2600
2009	NL	CHN	CHC	2	161	83	78	Chicago Cubs	Wrigley Field	2601
2009	NL	CIN	CIN	4	162	78	84	Cincinnati Reds	Great American Ball Park	2602
2009	AL	CLE	CLE	4	162	65	97	Cleveland Indians	Jacobs Field	2603
2009	NL	COL	COL	2	162	92	70	Colorado Rockies	Coors Field	2604
2009	AL	DET	DET	2	163	86	77	Detroit Tigers	Comerica Park	2605
2009	NL	FLO	FLA	2	162	87	75	Florida Marlins	Dolphin Stadium	2606
2009	NL	HOU	HOU	5	162	74	88	Houston Astros	Minute Maid Park	2607
2009	AL	KCA	KCR	4	162	65	97	Kansas City Royals	Kauffman Stadium	2608
2009	AL	LAA	ANA	1	162	97	65	Los Angeles Angels of Anaheim	Angel Stadium	2609
2009	NL	LAN	LAD	1	162	95	67	Los Angeles Dodgers	Dodger Stadium	2610
2009	NL	MIL	MIL	3	162	80	82	Milwaukee Brewers	Miller Park	2611
2009	AL	MIN	MIN	1	163	87	76	Minnesota Twins	Hubert H Humphrey Metrodome	2612
2009	AL	NYA	NYY	1	162	103	59	New York Yankees	Yankee Stadium III	2613
2009	NL	NYN	NYM	4	162	70	92	New York Mets	Citi Field	2614
2009	AL	OAK	OAK	4	162	75	87	Oakland Athletics	Oakland-Alameda Country Coliseum	2615
2009	NL	PHI	PHI	1	162	93	69	Philadelphia Phillies	Citizens Bank Park	2616
2009	NL	PIT	PIT	6	161	62	99	Pittsburgh Pirates	PNC Park	2617
2009	NL	SDN	SDP	4	162	75	87	San Diego Padres	Petco Park	2618
2009	AL	SEA	SEA	3	162	85	77	Seattle Mariners	Safeco Field	2619
2009	NL	SFN	SFG	3	162	88	74	San Francisco Giants	AT&T Park	2620
2009	NL	SLN	STL	1	162	91	71	St. Louis Cardinals	Busch Stadium III	2621
2009	AL	TBA	TBD	3	162	84	78	Tampa Bay Rays	Tropicana Field	2622
2009	AL	TEX	TEX	2	162	87	75	Texas Rangers	Rangers Ballpark in Arlington	2623
2009	AL	TOR	TOR	4	162	75	87	Toronto Blue Jays	Rogers Centre	2624
2009	NL	WAS	WSN	5	162	59	103	Washington Nationals	Nationals Park	2625
2010	NL	ARI	ARI	5	162	65	97	Arizona Diamondbacks	Chase Field	2626
2010	NL	ATL	ATL	2	162	91	71	Atlanta Braves	Turner Field	2627
2010	AL	BAL	BAL	5	162	66	96	Baltimore Orioles	Oriole Park at Camden Yards	2628
2010	AL	BOS	BOS	3	162	89	73	Boston Red Sox	Fenway Park II	2629
2010	AL	CHA	CHW	2	162	88	74	Chicago White Sox	U.S. Cellular Field	2630
2010	NL	CHN	CHC	5	162	75	87	Chicago Cubs	Wrigley Field	2631
2010	NL	CIN	CIN	1	162	91	71	Cincinnati Reds	Great American Ball Park	2632
2010	AL	CLE	CLE	4	162	69	93	Cleveland Indians	Jacobs Field	2633
2010	NL	COL	COL	3	162	83	79	Colorado Rockies	Coors Field	2634
2010	AL	DET	DET	3	162	81	81	Detroit Tigers	Comerica Park	2635
2010	NL	FLO	FLA	3	162	80	82	Florida Marlins	Dolphin Stadium	2636
2010	NL	HOU	HOU	4	162	76	86	Houston Astros	Minute Maid Park	2637
2010	AL	KCA	KCR	5	162	67	95	Kansas City Royals	Kauffman Stadium	2638
2010	AL	LAA	ANA	3	162	80	82	Los Angeles Angels of Anaheim	Angel Stadium	2639
2010	NL	LAN	LAD	4	162	80	82	Los Angeles Dodgers	Dodger Stadium	2640
2010	NL	MIL	MIL	3	162	77	85	Milwaukee Brewers	Miller Park	2641
2010	AL	MIN	MIN	1	162	94	68	Minnesota Twins	Target Field	2642
2010	AL	NYA	NYY	2	162	95	67	New York Yankees	Yankee Stadium III	2643
2010	NL	NYN	NYM	4	162	79	83	New York Mets	Citi Field	2644
2010	AL	OAK	OAK	2	162	81	81	Oakland Athletics	Oakland-Alameda Country Coliseum	2645
2010	NL	PHI	PHI	1	162	97	65	Philadelphia Phillies	Citizens Bank Park	2646
2010	NL	PIT	PIT	6	162	57	105	Pittsburgh Pirates	PNC Park	2647
2010	NL	SDN	SDP	2	162	90	72	San Diego Padres	Petco Park	2648
2010	AL	SEA	SEA	4	162	61	101	Seattle Mariners	Safeco Field	2649
2010	NL	SFN	SFG	1	162	92	70	San Francisco Giants	AT&T Park	2650
2010	NL	SLN	STL	2	162	86	76	St. Louis Cardinals	Busch Stadium III	2651
2010	AL	TBA	TBD	1	162	96	66	Tampa Bay Rays	Tropicana Field	2652
2010	AL	TEX	TEX	1	162	90	72	Texas Rangers	Rangers Ballpark in Arlington	2653
2010	AL	TOR	TOR	4	162	85	77	Toronto Blue Jays	Rogers Centre	2654
2010	NL	WAS	WSN	5	162	69	93	Washington Nationals	Nationals Park	2655
2011	NL	ARI	ARI	1	162	94	68	Arizona Diamondbacks	Chase Field	2656
2011	NL	ATL	ATL	2	162	89	73	Atlanta Braves	Turner Field	2657
2011	AL	BAL	BAL	5	162	69	93	Baltimore Orioles	Oriole Park at Camden Yards	2658
2011	AL	BOS	BOS	3	162	90	72	Boston Red Sox	Fenway Park II	2659
2011	AL	CHA	CHW	3	162	79	83	Chicago White Sox	U.S. Cellular Field	2660
2011	NL	CHN	CHC	5	162	71	91	Chicago Cubs	Wrigley Field	2661
2011	NL	CIN	CIN	3	162	79	83	Cincinnati Reds	Great American Ball Park	2662
2011	AL	CLE	CLE	2	162	80	82	Cleveland Indians	Jacobs Field	2663
2011	NL	COL	COL	4	162	73	89	Colorado Rockies	Coors Field	2664
2011	AL	DET	DET	1	162	95	67	Detroit Tigers	Comerica Park	2665
2011	NL	FLO	FLA	5	162	72	90	Florida Marlins	Sun Life Stadium	2666
2011	NL	HOU	HOU	6	162	56	106	Houston Astros	Minute Maid Park	2667
2011	AL	KCA	KCR	4	162	71	91	Kansas City Royals	Kauffman Stadium	2668
2011	AL	LAA	ANA	2	162	86	76	Los Angeles Angels of Anaheim	Angel Stadium	2669
2011	NL	LAN	LAD	3	161	82	79	Los Angeles Dodgers	Dodger Stadium	2670
2011	NL	MIL	MIL	1	162	96	66	Milwaukee Brewers	Miller Park	2671
2011	AL	MIN	MIN	5	162	63	99	Minnesota Twins	Target Field	2672
2011	AL	NYA	NYY	1	162	97	65	New York Yankees	Yankee Stadium III	2673
2011	NL	NYN	NYM	4	162	77	85	New York Mets	Citi Field	2674
2011	AL	OAK	OAK	3	162	74	88	Oakland Athletics	Oakland-Alameda Country Coliseum	2675
2011	NL	PHI	PHI	1	162	102	60	Philadelphia Phillies	Citizens Bank Park	2676
2011	NL	PIT	PIT	4	162	72	90	Pittsburgh Pirates	PNC Park	2677
2011	NL	SDN	SDP	5	162	71	91	San Diego Padres	Petco Park	2678
2011	AL	SEA	SEA	4	162	67	95	Seattle Mariners	Safeco Field	2679
2011	NL	SFN	SFG	2	162	86	76	San Francisco Giants	AT&T Park	2680
2011	NL	SLN	STL	2	162	90	72	St. Louis Cardinals	Busch Stadium III	2681
2011	AL	TBA	TBD	2	162	91	71	Tampa Bay Rays	Tropicana Field	2682
2011	AL	TEX	TEX	1	162	96	66	Texas Rangers	Rangers Ballpark in Arlington	2683
2011	AL	TOR	TOR	4	162	81	81	Toronto Blue Jays	Rogers Centre	2684
2011	NL	WAS	WSN	3	161	80	81	Washington Nationals	Nationals Park	2685
2012	NL	ARI	ARI	3	162	81	81	Arizona Diamondbacks	Chase Field	2686
2012	NL	ATL	ATL	2	162	94	68	Atlanta Braves	Turner Field	2687
2012	AL	BAL	BAL	2	162	93	69	Baltimore Orioles	Oriole Park at Camden Yards	2688
2012	AL	BOS	BOS	5	162	69	93	Boston Red Sox	Fenway Park II	2689
2012	AL	CHA	CHW	2	162	85	77	Chicago White Sox	U.S. Cellular Field	2690
2012	NL	CHN	CHC	5	162	61	101	Chicago Cubs	Wrigley Field	2691
2012	NL	CIN	CIN	1	162	97	65	Cincinnati Reds	Great American Ball Park	2692
2012	AL	CLE	CLE	4	162	68	94	Cleveland Indians	Progressive Field	2693
2012	NL	COL	COL	5	162	64	98	Colorado Rockies	Coors Field	2694
2012	AL	DET	DET	1	162	88	74	Detroit Tigers	Comerica Park	2695
2012	NL	HOU	HOU	6	162	55	107	Houston Astros	Minute Maid Park	2696
2012	AL	KCA	KCR	3	162	72	90	Kansas City Royals	Kauffman Stadium	2697
2012	AL	LAA	ANA	3	162	89	73	Los Angeles Angels of Anaheim	Angel Stadium of Anaheim	2698
2012	NL	LAN	LAD	2	162	86	76	Los Angeles Dodgers	Dodger Stadium	2699
2012	NL	MIA	FLA	5	162	69	93	Miami Marlins	Marlins Park	2700
2012	NL	MIL	MIL	3	162	83	79	Milwaukee Brewers	Miller Park	2701
2012	AL	MIN	MIN	5	162	66	96	Minnesota Twins	Target Field	2702
2012	AL	NYA	NYY	1	162	95	67	New York Yankees	Yankee Stadium III	2703
2012	NL	NYN	NYM	4	162	74	88	New York Mets	Citi Field	2704
2012	AL	OAK	OAK	1	162	94	68	Oakland Athletics	O.co Coliseum	2705
2012	NL	PHI	PHI	3	162	81	81	Philadelphia Phillies	Citizens Bank Park	2706
2012	NL	PIT	PIT	4	162	79	83	Pittsburgh Pirates	PNC Park	2707
2012	NL	SDN	SDP	4	162	76	86	San Diego Padres	Petco Park	2708
2012	AL	SEA	SEA	4	162	75	87	Seattle Mariners	Safeco Field	2709
2012	NL	SFN	SFG	1	162	94	68	San Francisco Giants	AT&T Park	2710
2012	NL	SLN	STL	2	162	88	74	St. Louis Cardinals	Busch Stadium III	2711
2012	AL	TBA	TBD	3	162	90	72	Tampa Bay Rays	Tropicana Field	2712
2012	AL	TEX	TEX	2	162	93	69	Texas Rangers	Rangers Ballpark in Arlington	2713
2012	AL	TOR	TOR	4	162	73	89	Toronto Blue Jays	Rogers Centre	2714
2012	NL	WAS	WSN	1	162	98	64	Washington Nationals	Nationals Park	2715
2013	NL	ARI	ARI	2	162	81	81	Arizona Diamondbacks	Chase Field	2716
2013	NL	ATL	ATL	1	162	96	66	Atlanta Braves	Turner Field	2717
2013	AL	BAL	BAL	3	162	85	77	Baltimore Orioles	Oriole Park at Camden Yards	2718
2013	AL	BOS	BOS	1	162	97	65	Boston Red Sox	Fenway Park II	2719
2013	AL	CHA	CHW	5	162	63	99	Chicago White Sox	U.S. Cellular Field	2720
2013	NL	CHN	CHC	5	162	66	96	Chicago Cubs	Wrigley Field	2721
2013	NL	CIN	CIN	3	162	90	72	Cincinnati Reds	Great American Ball Park	2722
2013	AL	CLE	CLE	2	162	92	70	Cleveland Indians	Progressive Field	2723
2013	NL	COL	COL	5	162	74	88	Colorado Rockies	Coors Field	2724
2013	AL	DET	DET	1	162	93	69	Detroit Tigers	Comerica Park	2725
2013	AL	HOU	HOU	5	162	51	111	Houston Astros	Minute Maid Park	2726
2013	AL	KCA	KCR	3	162	86	76	Kansas City Royals	Kauffman Stadium	2727
2013	AL	LAA	ANA	3	162	78	84	Los Angeles Angels of Anaheim	Angel Stadium of Anaheim	2728
2013	NL	LAN	LAD	1	162	92	70	Los Angeles Dodgers	Dodger Stadium	2729
2013	NL	MIA	FLA	5	162	62	100	Miami Marlins	Marlins Park	2730
2013	NL	MIL	MIL	4	162	74	88	Milwaukee Brewers	Miller Park	2731
2013	AL	MIN	MIN	4	162	66	96	Minnesota Twins	Target Field	2732
2013	AL	NYA	NYY	4	162	85	77	New York Yankees	Yankee Stadium III	2733
2013	NL	NYN	NYM	4	162	74	88	New York Mets	Citi Field	2734
2013	AL	OAK	OAK	1	162	96	66	Oakland Athletics	O.co Coliseum	2735
2013	NL	PHI	PHI	4	162	73	89	Philadelphia Phillies	Citizens Bank Park	2736
2013	NL	PIT	PIT	2	162	94	68	Pittsburgh Pirates	PNC Park	2737
2013	NL	SDN	SDP	3	162	76	86	San Diego Padres	Petco Park	2738
2013	AL	SEA	SEA	4	162	71	91	Seattle Mariners	Safeco Field	2739
2013	NL	SFN	SFG	4	162	76	86	San Francisco Giants	AT&T Park	2740
2013	NL	SLN	STL	1	162	97	65	St. Louis Cardinals	Busch Stadium III	2741
2013	AL	TBA	TBD	2	163	92	71	Tampa Bay Rays	Tropicana Field	2742
2013	AL	TEX	TEX	2	163	91	72	Texas Rangers	Rangers Ballpark in Arlington	2743
2013	AL	TOR	TOR	5	162	74	88	Toronto Blue Jays	Rogers Centre	2744
2013	NL	WAS	WSN	2	162	86	76	Washington Nationals	Nationals Park	2745
2014	NL	ARI	ARI	5	162	64	98	Arizona Diamondbacks	Chase Field	2746
2014	NL	ATL	ATL	2	162	79	83	Atlanta Braves	Turner Field	2747
2014	AL	BAL	BAL	1	162	96	66	Baltimore Orioles	Oriole Park at Camden Yards	2748
2014	AL	BOS	BOS	5	162	71	91	Boston Red Sox	Fenway Park II	2749
2014	AL	CHA	CHW	4	162	73	89	Chicago White Sox	U.S. Cellular Field	2750
2014	NL	CHN	CHC	5	162	73	89	Chicago Cubs	Wrigley Field	2751
2014	NL	CIN	CIN	4	162	76	86	Cincinnati Reds	Great American Ball Park	2752
2014	AL	CLE	CLE	3	162	85	77	Cleveland Indians	Progressive Field	2753
2014	NL	COL	COL	4	162	66	96	Colorado Rockies	Coors Field	2754
2014	AL	DET	DET	1	162	90	72	Detroit Tigers	Comerica Park	2755
2014	AL	HOU	HOU	4	162	70	92	Houston Astros	Minute Maid Park	2756
2014	AL	KCA	KCR	2	162	89	73	Kansas City Royals	Kauffman Stadium	2757
2014	AL	LAA	ANA	1	162	98	64	Los Angeles Angels of Anaheim	Angel Stadium of Anaheim	2758
2014	NL	LAN	LAD	1	162	94	68	Los Angeles Dodgers	Dodger Stadium	2759
2014	NL	MIA	FLA	4	162	77	85	Miami Marlins	Marlins Park	2760
2014	NL	MIL	MIL	3	162	82	80	Milwaukee Brewers	Miller Park	2761
2014	AL	MIN	MIN	5	162	70	92	Minnesota Twins	Target Field	2762
2014	AL	NYA	NYY	2	162	84	78	New York Yankees	Yankee Stadium III	2763
2014	NL	NYN	NYM	3	162	79	83	New York Mets	Citi Field	2764
2014	AL	OAK	OAK	2	162	88	74	Oakland Athletics	O.co Coliseum	2765
2014	NL	PHI	PHI	5	162	73	89	Philadelphia Phillies	Citizens Bank Park	2766
2014	NL	PIT	PIT	2	162	88	74	Pittsburgh Pirates	PNC Park	2767
2014	NL	SDN	SDP	3	162	77	85	San Diego Padres	Petco Park	2768
2014	AL	SEA	SEA	3	162	87	75	Seattle Mariners	Safeco Field	2769
2014	NL	SFN	SFG	2	162	88	74	San Francisco Giants	AT&T Park	2770
2014	NL	SLN	STL	1	162	90	72	St. Louis Cardinals	Busch Stadium III	2771
2014	AL	TBA	TBD	4	162	77	85	Tampa Bay Rays	Tropicana Field	2772
2014	AL	TEX	TEX	5	162	67	95	Texas Rangers	Rangers Ballpark in Arlington	2773
2014	AL	TOR	TOR	3	162	83	79	Toronto Blue Jays	Rogers Centre	2774
2014	NL	WAS	WSN	1	162	96	66	Washington Nationals	Nationals Park	2775
2015	AL	KCA	KCR	1	162	95	67	Kansas City Royals	Kauffman Stadium	2776
2015	AL	MIN	MIN	2	162	83	79	Minnesota Twins	Target Field	2777
2015	AL	CLE	CLE	3	161	81	80	Cleveland Indians	Progressive Field	2778
2015	AL	CHA	CHW	4	162	76	86	Chicago White Sox	U.S. Cellular Field	2779
2015	AL	DET	DET	5	161	74	87	Detroit Tigers	Comerica Park	2780
2015	AL	TOR	TOR	1	162	93	69	Toronto Blue Jays	Rogers Centre	2781
2015	AL	NYA	NYY	2	162	87	75	New York Yankees	Yankee Stadium III	2782
