yearID,teamID,league,playerID,salary,SalaryID
1987,NYA,AL,johnto01,350000,1676
1987,NYA,AL,kempst01,1320000,1677
1987,NYA,AL,kittlro01,425000,1678
1987,NYA,AL,mattido01,1975000,1679
1987,NYA,AL,meachbo01,105000,1680
1987,NYA,AL,paglimi01,175000,1681
1987,NYA,AL,pasquda01,110000,1682
1987,NYA,AL,pedrial01,62500,1683
1987,NYA,AL,randowi01,900000,1684
1987,NYA,AL,rasmude01,175000,1685
1987,NYA,AL,rhoderi01,600000,1686
1987,NYA,AL,righeda01,800000,1687
1987,NYA,AL,sakatle01,125000,1688
1987,NYA,AL,salasma01,137000,1689
1987,NYA,AL,scurrro01,340000,1690
1987,NYA,AL,skinnjo01,110000,1691
1987,NYA,AL,stoddti01,775000,1692
1987,NYA,AL,tewksbo01,85000,1693
1987,NYA,AL,tollewa01,385000,1694
1987,NYA,AL,velarra01,62500,1695
1987,NYA,AL,wardga01,633000,1696
1987,NYA,AL,washicl01,480000,1697
1987,NYA,AL,winfida01,1911714,1698
1987,NYN,NL,aguilri01,195000,1699
1987,NYN,NL,backmwa01,550000,1700
1987,NYN,NL,cartega01,2060714,1701
1987,NYN,NL,coneda01,62500,1702
1987,NYN,NL,darliro01,1050000,1703
1987,NYN,NL,dykstle01,202500,1704
1987,NYN,NL,fernasi01,308000,1705
1987,NYN,NL,goodedw01,1500000,1706
1987,NYN,NL,hernake01,1800000,1707
1987,NYN,NL,johnsho01,297500,1708
1987,NYN,NL,leachte01,95000,1709
1987,NYN,NL,lyonsba01,62500,1710
1987,NYN,NL,magadda01,62500,1711
1987,NYN,NL,mazzile01,62500,1712
1987,NYN,NL,mcdowro01,305000,1713
1987,NYN,NL,mcreyke01,625000,1714
1987,NYN,NL,milleke01,62500,1715
1987,NYN,NL,myersra01,68000,1716
1987,NYN,NL,ojedabo01,650000,1717
1987,NYN,NL,oroscje01,925000,1718
1987,NYN,NL,santara01,250000,1719
1987,NYN,NL,siskdo01,330000,1720
1987,NYN,NL,strawda01,1245000,1721
1987,NYN,NL,teufeti01,277500,1722
1987,NYN,NL,wilsomo01,800000,1723
1987,OAK,AL,andujjo01,1353333,1724
1987,OAK,AL,baylodo01,731123,1725
1987,OAK,AL,cadargr01,62500,1726
1987,OAK,AL,cansejo01,180000,1727
1987,OAK,AL,caudibi01,1633333,1728
1987,OAK,AL,davismi02,780000,1729
1987,OAK,AL,eckerde01,833333,1730
1987,OAK,AL,griffal01,607653,1731
1987,OAK,AL,haasmo01,578889,1732
1987,OAK,AL,harpebr01,70000,1733
1987,OAK,AL,hendest01,75000,1734
1987,OAK,AL,howelja01,530000,1735
1987,OAK,AL,javiest01,75000,1736
1987,OAK,AL,lansfca01,1300000,1737
1987,OAK,AL,leipeda01,73133,1738
1987,OAK,AL,mcgwima01,72500,1739
1987,OAK,AL,murphdw01,759000,1740
1987,OAK,AL,nelsoge01,365000,1741
1987,OAK,AL,ontivst02,131500,1742
1987,OAK,AL,phillto02,425000,1743
1987,OAK,AL,plunker01,77667,1744
1987,OAK,AL,polonlu01,62500,1745
1987,OAK,AL,steinte01,62500,1746
1987,OAK,AL,stewada01,550000,1747
1987,OAK,AL,tettlmi01,120000,1748
1987,OAK,AL,youngcu01,171875,1749
1987,PHI,NL,aguaylu01,325000,1750
1987,PHI,NL,bedrost01,1050000,1751
1987,PHI,NL,calhoje01,85000,1752
1987,PHI,NL,carmado01,245000,1753
1987,PHI,NL,daultda01,98000,1754
1987,PHI,NL,easlemi01,700000,1755
1987,PHI,NL,grossgr01,420000,1756
1987,PHI,NL,hayesvo01,1300000,1757
1987,PHI,NL,jacksmi02,62500,1758
1987,PHI,NL,jamesch02,65000,1759
1987,PHI,NL,jeltzst01,150000,1760
1987,PHI,NL,maddumi01,65000,1761
1987,PHI,NL,parrila02,1000000,1762
1987,PHI,NL,rawlesh01,800000,1763
1987,PHI,NL,ritchwa01,62500,1764
1987,PHI,NL,roeniro01,191500,1765
1987,PHI,NL,ruffibr01,100000,1766
1987,PHI,NL,samueju01,660000,1767
1987,PHI,NL,schmimi01,2127333,1768
1987,PHI,NL,schuri01,140000,1769
1987,PHI,NL,stoneje01,140000,1770
1987,PHI,NL,tekulke01,925000,1771
1987,PHI,NL,thompmi02,140000,1772
1987,PHI,NL,wilsogl01,662400,1773
1987,PIT,NL,almonbi01,250000,1774
1987,PIT,NL,bellira01,130000,1775
1987,PIT,NL,bielemi01,110000,1776
1987,PIT,NL,bondsba01,100000,1777
1987,PIT,NL,bonilbo01,115000,1778
1987,PIT,NL,breamsi01,200000,1779
1987,PIT,NL,cangejo01,800000,1780
1987,PIT,NL,diazmi01,90000,1781
1987,PIT,NL,fishebr01,180000,1782
1987,PIT,NL,gideobr01,62500,1783
1987,PIT,NL,jonesba01,75000,1784
1987,PIT,NL,lavalmi01,120000,1785
1987,PIT,NL,lindjo01,62500,1786
1987,PIT,NL,morriji01,317500,1787
1987,PIT,NL,ortizju01,190000,1788
1987,PIT,NL,rayjo01,807000,1789
1987,PIT,NL,reuscri01,750000,1790
1987,PIT,NL,reynorj01,190000,1791
1987,PIT,NL,robindo01,795000,1792
1987,PIT,NL,robinje01,180000,1793
1987,PIT,NL,smilejo01,62500,1794
1987,PIT,NL,thompja01,1150000,1795
1987,PIT,NL,vanslan01,550000,1796
1987,PIT,NL,walkbo01,285000,1797
1987,PIT,NL,washiul01,80000,1798
1987,SDN,NL,bochybr01,135000,1799
1987,SDN,NL,bookegr01,100000,1800
1987,SDN,NL,brownch02,215000,1801
1987,SDN,NL,davisma01,415000,1802
1987,SDN,NL,davisst02,605000,1803
1987,SDN,NL,draveda01,575000,1804
1987,SDN,NL,flannti01,326667,1805
1987,SDN,NL,garvest01,1450000,1806
1987,SDN,NL,gossari01,1273904,1807
1987,SDN,NL,gwynnto01,765000,1808
1987,SDN,NL,hawkian01,535000,1809
1987,SDN,NL,jeffest01,62500,1810
1987,SDN,NL,jonesji02,63500,1811
1987,SDN,NL,krukjo01,110000,1812
1987,SDN,NL,leffecr01,500000,1813
1987,SDN,NL,macksh01,62500,1814
1987,SDN,NL,martica01,340000,1815
1987,SDN,NL,mcculla01,125000,1816
1987,SDN,NL,mitchke01,125000,1817
1987,SDN,NL,nolteer01,62500,1818
1987,SDN,NL,readyra01,110000,1819
1987,SDN,NL,salazlu01,75000,1820
1987,SDN,NL,santibe01,63500,1821
1987,SDN,NL,shower01,787500,1822
1987,SDN,NL,templga01,1143225,1823
1987,SDN,NL,whitsed01,800000,1824
1987,SDN,NL,wynnema01,240000,1825
1987,SEA,AL,bankhsc01,75000,1826
1987,SEA,AL,bradlph01,750000,1827
1987,SEA,AL,bradlsc01,110000,1828
1987,SEA,AL,brantmi01,77500,1829
1987,SEA,AL,mooremi01,536000,1830
1987,SEA,AL,nunezjo01,62500,1831
1987,SEA,AL,phelpke01,300000,1832
1987,SEA,AL,ramosdo01,80000,1833
1987,SEA,AL,ziskri01,272500,1834
1987,SFN,NL,aldremi01,75000,1835
1987,SFN,NL,brenlbo01,600000,1836
1987,SFN,NL,clarkwi02,120000,1837
1987,SFN,NL,comstke01,62500,1838
1987,SFN,NL,downske01,75000,1839
1987,SFN,NL,garresc01,290000,1840
1987,SFN,NL,gottji01,317000,1841
1987,SFN,NL,grantma01,87500,1842
1987,SFN,NL,hammaat01,380000,1843
1987,SFN,NL,krukomi01,648000,1844
1987,SFN,NL,lacosmi01,300000,1845
1987,SFN,NL,leonaje01,975000,1846
1987,SFN,NL,maldoca01,415000,1847
1987,SFN,NL,masonmi01,280000,1848
1987,SFN,NL,melvibo01,90000,1849
1987,SFN,NL,milneed01,490000,1850
1987,SFN,NL,mintogr01,750000,1851
1987,SFN,NL,pricejo02,100000,1852
1987,SFN,NL,speiech01,275000,1853
1987,SFN,NL,spilmha01,175000,1854
1987,SFN,NL,thompro01,140000,1855
1987,SFN,NL,uribejo01,195000,1856
1987,SFN,NL,youngjo02,450000,1857
1987,SLN,NL,clarkja01,1300000,1858
1987,SLN,NL,colemvi01,160000,1859
1987,SLN,NL,conroti01,115000,1860
1987,SLN,NL,coxda01,600000,1861
1987,SLN,NL,dawlebi01,275000,1862
1987,SLN,NL,dayleke01,325000,1863
1987,SLN,NL,driesda01,100000,1864
1987,SLN,NL,fordcu01,70000,1865
1987,SLN,NL,forscbo01,750000,1866
1987,SLN,NL,herrto01,925000,1867
1987,SLN,NL,hortori01,410000,1868
1987,SLN,NL,johnsla03,62500,1869
1987,SLN,NL,lahtije01,450000,1870
1987,SLN,NL,lakest01,95000,1871
1987,SLN,NL,landrti01,62500,1872
1987,SLN,NL,lawleto01,115000,1873
1987,SLN,NL,lindeji01,62500,1874
1987,SLN,NL,magrajo01,62500,1875
1987,SLN,NL,mathegr01,100000,1876
1987,SLN,NL,mcgeewi01,765000,1877
1987,SLN,NL,morrijo07,65000,1878
1987,SLN,NL,oquenjo01,100000,1879
1987,SLN,NL,pagnoto01,62500,1880
1987,SLN,NL,penato01,1150500,1881
1987,SLN,NL,pendlte01,210000,1882
1987,SLN,NL,perrypa02,80000,1883
1987,SLN,NL,peterst01,62500,1884
1987,SLN,NL,smithoz01,1940000,1885
1987,SLN,NL,tudorjo01,1050000,1886
1987,SLN,NL,tunnele01,62500,1887
1987,SLN,NL,worreto01,170000,1888
1987,TEX,AL,browebo01,62500,1889
1987,TEX,AL,brownje01,62500,1890
1987,TEX,AL,buechst01,135000,1891
1987,TEX,AL,harrigr01,620000,1892
1987,TOR,AL,barfije01,1525000,1893
1987,TOR,AL,bellge02,1175000,1894
1987,TOR,AL,cerutjo01,115000,1895
1987,TOR,AL,clancji01,850000,1896
1987,TOR,AL,eichhma01,165500,1897
1987,TOR,AL,fernato01,400000,1898
1987,TOR,AL,fieldce01,78500,1899
1987,TOR,AL,gordodo01,71500,1900
1987,TOR,AL,grubeke01,96000,1901
1987,TOR,AL,henketo01,331000,1902
1987,TOR,AL,iorgga01,380000,1903
1987,TOR,AL,keyji01,554391,1904
1987,TOR,AL,lavelga01,62500,1905
1987,TOR,AL,leachri01,259110,1906
1987,TOR,AL,liriane01,62500,1907
1987,TOR,AL,mcgrifr01,62500,1908
1987,TOR,AL,moorech02,256000,1909
1987,TOR,AL,mosebll01,807500,1910
1987,TOR,AL,mullira01,475000,1911
1987,TOR,AL,musseje01,62500,1912
1987,TOR,AL,stiebda01,1000000,1913
1987,TOR,AL,upshawi01,940000,1914
1987,TOR,AL,whitter01,750000,1915
1988,ATL,NL,ackerji01,435000,1916
1988,ATL,NL,assenpa01,81000,1917
1988,ATL,NL,barkele01,900000,1918
1988,ATL,NL,benedbr01,665000,1919
1988,ATL,NL,blausje01,67000,1920
1988,ATL,NL,blockte01,70000,1921
1988,ATL,NL,carych01,78000,1922
1988,ATL,NL,coffmke01,65000,1923
1988,ATL,NL,eavega01,62500,1924
1988,ATL,NL,gantro01,65000,1925
1988,ATL,NL,garcida01,691507,1926
1988,ATL,NL,glavito02,65000,1927
1988,ATL,NL,griffke01,500000,1928
1988,ATL,NL,hallal02,250000,1929
1988,ATL,NL,jamesdi01,360000,1930
1988,ATL,NL,mahleri01,737500,1931
1988,ATL,NL,murphda05,2000000,1932
1988,ATL,NL,oberkke01,725000,1933
1988,ATL,NL,olwined01,79000,1934
1988,ATL,NL,perryge01,425000,1935
1988,ATL,NL,puleoch01,195000,1936
1988,ATL,NL,roeniga01,380000,1937
1988,ATL,NL,rungepa01,107500,1938
1988,ATL,NL,simmote01,470000,1939
1988,ATL,NL,smithpe02,65000,1940
1988,ATL,NL,smithza01,450000,1941
1988,ATL,NL,suttebr01,1729167,1942
1988,ATL,NL,thomaan01,110000,1943
1988,ATL,NL,virgioz02,900000,1944
1988,BAL,AL,aasedo01,675000,1945
1988,BAL,AL,bautijo01,62500,1946
1988,BAL,AL,boddimi01,850000,1947
1988,BAL,AL,dwyerji01,300000,1948
1988,BAL,AL,gerhake01,83000,1949
1988,BAL,AL,gonzare01,75000,1950
1988,BAL,AL,kennete02,850000,1951
1988,BAL,AL,lynnfr01,1540000,1952
1988,BAL,AL,mcgresc01,1066171,1953
1988,BAL,AL,mesajo01,62500,1954
1988,BAL,AL,morgami01,375000,1955
1988,BAL,AL,murraed02,2142904,1956
1988,BAL,AL,nichoca01,65000,1957
1988,BAL,AL,niedeto01,850000,1958
1988,BAL,AL,orsuljo01,120000,1959
1988,BAL,AL,perazos01,62500,1960
1988,BAL,AL,ripkebi01,80000,1961
1988,BAL,AL,ripkeca01,1700000,1962
1988,BAL,AL,rowdowa01,72500,1963
1988,BAL,AL,schmida01,625000,1964
1988,BAL,AL,schuri01,165000,1965
1988,BAL,AL,sheetla01,540000,1966
1988,BAL,AL,siskdo01,410000,1967
1988,BAL,AL,stoneje01,160000,1968
1988,BAL,AL,thurmma01,435000,1969
1988,BAL,AL,trabeji01,80000,1970
1988,BAL,AL,willima05,85000,1971
1988,BOS,AL,anderbr01,62500,1972
1988,BOS,AL,barrema02,675000,1973
1988,BOS,AL,benzito01,85000,1974
1988,BOS,AL,boggswa01,1650000,1975
1988,BOS,AL,boydoi01,550000,1976
1988,BOS,AL,burksel01,125000,1977
1988,BOS,AL,clemero02,1350000,1978
1988,BOS,AL,ellswst01,62500,1979
1988,BOS,AL,evansdw01,1600000,1980
1988,BOS,AL,gardnwe01,117000,1981
1988,BOS,AL,gedmari01,952727,1982
1988,BOS,AL,greenmi01,205000,1983
1988,BOS,AL,hornsa01,80000,1984
1988,BOS,AL,hurstbr01,900000,1985
1988,BOS,AL,marzajo01,77000,1986
1988,BOS,AL,owensp01,525000,1987
1988,BOS,AL,reedjo01,64500,1988
1988,BOS,AL,riceji01,2214865,1989
1988,BOS,AL,romered01,415000,1990
1988,BOS,AL,rominke01,77500,1991
1988,BOS,AL,selleje01,135000,1992
1988,BOS,AL,smithle02,850000,1993
1988,BOS,AL,stanlbo01,1060000,1994
1988,BOS,AL,trautjo01,62500,1995
1988,CAL,AL,armasto01,100000,1996
1988,CAL,AL,boonebo01,883000,1997
1988,CAL,AL,bucknbi01,400000,1998
1988,CAL,AL,buicede01,150000,1999
1988,CAL,AL,davisch01,850000,2000
1988,CAL,AL,dimicfr01,62500,2001
1988,CAL,AL,downibr01,900000,2002
1988,CAL,AL,epparji01,62500,2003
1988,CAL,AL,finlech01,111000,2004
1988,CAL,AL,frasewi01,125000,2005
1988,CAL,AL,harvebr01,62500,2006
1988,CAL,AL,hendrge01,989333,2007
1988,CAL,AL,howelja02,200000,2008
1988,CAL,AL,johnsjo05,157500,2009
1988,CAL,AL,joynewa01,340000,2010
1988,CAL,AL,lazorja01,97000,2011
1988,CAL,AL,mccaski01,262000,2012
1988,CAL,AL,mclemma01,122500,2013
1988,CAL,AL,mintogr01,500000,2014
1988,CAL,AL,mooredo01,1000000,2015
1988,CAL,AL,petryda01,785000,2016
1988,CAL,AL,polidgu01,97000,2017
1988,CAL,AL,rayjo01,732000,2018
1988,CAL,AL,schofdi02,552222,2019
1988,CAL,AL,walkech01,88000,2020
1988,CAL,AL,whitede03,185000,2021
1988,CAL,AL,wittmi01,1400000,2022
1988,CAL,AL,wynegbu01,733333,2023
1988,CHA,AL,baineha01,1000000,2024
1988,CHA,AL,bostoda01,75000,2025
1988,CHA,AL,caldeiv01,140000,2026
1988,CHA,AL,davisjo04,65000,2027
1988,CHA,AL,fiskca01,700000,2028
1988,CHA,AL,guilloz01,537500,2029
1988,CHA,AL,hilldo01,275000,2030
1988,CHA,AL,hortori01,532500,2031
1988,CHA,AL,johnsla03,62500,2032
1988,CHA,AL,lapoida01,425000,2033
1988,CHA,AL,longbi01,102500,2034
1988,CHA,AL,lyonsst01,175000,2035
1988,CHA,AL,manrifr01,97500,2036
1988,CHA,AL,mcdowja01,62500,2037
1988,CHA,AL,pasquda01,165000,2038
1988,CHA,AL,pawlojo01,62500,2039
1988,CHA,AL,perezme01,62500,2040
1988,CHA,AL,redusga01,460000,2041
1988,CHA,AL,reussje01,200000,2042
1988,CHA,AL,salasma01,185000,2043
1988,CHA,AL,segurjo01,102500,2044
1988,CHA,AL,thigpbo01,70000,2045
1988,CHA,AL,walkegr01,730000,2046
1988,CHA,AL,willike02,102500,2047
1988,CHN,NL,berryda01,62500,2048
1988,CHN,NL,bielemi01,110000,2049
1988,CHN,NL,capelmi01,62500,2050
1988,CHN,NL,davisjo02,1108333,2051
1988,CHN,NL,dawsoan01,1850000,2052
1988,CHN,NL,dipinfr01,465000,2053
1988,CHN,NL,dunstsh01,207500,2054
1988,CHN,NL,durhale01,1383333,2055
1988,CHN,NL,gossari01,1331532,2056
1988,CHN,NL,halldr01,68000,2057
1988,CHN,NL,jacksda03,63500,2058
1988,CHN,NL,lancale01,90000,2059
1988,CHN,NL,lawva01,375000,2060
1988,CHN,NL,maddugr01,82500,2061
1988,CHN,NL,martida01,135000,2062
1988,CHN,NL,moyerja01,142500,2063
1988,CHN,NL,mumphje01,608000,2064
1988,CHN,NL,nippeal01,397000,2065
1988,CHN,NL,palmera01,90000,2066
1988,CHN,NL,roomero01,62500,2067
1988,CHN,NL,sandbry01,840000,2068
1988,CHN,NL,sandesc01,950000,2069
1988,CHN,NL,schirca01,207500,2070
1988,CHN,NL,sutclri01,2070000,2071
1988,CHN,NL,trillma01,357000,2072
1988,CIN,NL,bellbu01,790909,2073
1988,CIN,NL,brownto05,442500,2074
1988,CIN,NL,collida02,175000,2075
1988,CIN,NL,conceda01,370000,2076
1988,CIN,NL,danieka01,185000,2077
1988,CIN,NL,daviser01,899000,2078
1988,CIN,NL,diazbo01,850000,2079
1988,CIN,NL,esaskni01,460000,2080
1988,CIN,NL,francjo01,675000,2081
1988,CIN,NL,jacksda02,390000,2082
1988,CIN,NL,jonestr01,157500,2083
1988,CIN,NL,landrbi01,75000,2084
1988,CIN,NL,larkiba01,127500,2085
1988,CIN,NL,mcclell01,75000,2086
1988,CIN,NL,mcgrite01,66000,2087
1988,CIN,NL,murphro01,175000,2088
1988,CIN,NL,oneilpa01,97500,2089
1988,CIN,NL,perrypa02,132500,2090
1988,CIN,NL,rasmude01,457500,2091
1988,CIN,NL,rijojo01,127500,2092
1988,CIN,NL,robinro01,390000,2093
1988,CIN,NL,saboch01,62500,2094
1988,CIN,NL,sotoma01,1200000,2095
1988,CIN,NL,treadje01,65000,2096
1988,CIN,NL,willifr01,442500,2097
1988,CLE,AL,allanan01,102500,2098
1988,CLE,AL,bailesc01,150000,2099
1988,CLE,AL,bandoch01,325000,2100
1988,CLE,AL,bellja01,67500,2101
1988,CLE,AL,candito01,230000,2102
1988,CLE,AL,cartejo01,840000,2103
1988,CLE,AL,castica01,310000,2104
1988,CLE,AL,clarkda05,72000,2105
1988,CLE,AL,dedmoje01,350000,2106
1988,CLE,AL,farrejo03,72000,2107
1988,CLE,AL,francju01,975000,2108
1988,CLE,AL,hallme01,725000,2109
1988,CLE,AL,jacobbr01,812500,2110
1988,CLE,AL,jonesdo01,115000,2111
1988,CLE,AL,kittlro01,300000,2112
1988,CLE,AL,schatda01,325000,2113
1988,CLE,AL,snydeco02,185000,2114
1988,CLE,AL,swindgr01,90000,2115
1988,CLE,AL,tablepa01,800000,2116
1988,CLE,AL,thornan01,1100000,2117
1988,CLE,AL,upshawi01,900000,2118
1988,CLE,AL,yettri01,90000,2119
1988,DET,AL,alexado01,500000,2120
1988,DET,AL,bergmda01,360000,2121
1988,DET,AL,brookto01,350000,2122
1988,DET,AL,evansda01,860000,2123
1988,DET,AL,gibsopa01,62500,2124
1988,DET,AL,heathmi02,400000,2125
1988,DET,AL,hennemi01,115000,2126
1988,DET,AL,hernawi01,1210000,2127
1988,DET,AL,herndla01,375000,2128
1988,DET,AL,kinger01,125000,2129
1988,DET,AL,knighra01,525000,2130
1988,DET,AL,lemonch01,828571,2131
1988,DET,AL,morrija02,1988000,2132
1988,DET,AL,morriji01,277500,2133
1988,DET,AL,nokesma01,165000,2134
1988,DET,AL,pettiga01,400000,2135
1988,DET,AL,robinje02,95000,2136
1988,DET,AL,salazlu01,150000,2137
1988,DET,AL,sheripa01,343000,2138
1988,DET,AL,tananfr01,1100000,2139
1988,DET,AL,terrewa01,665000,2140
1988,DET,AL,trammal01,1000000,2141
1988,DET,AL,whitalo01,975000,2142
1988,HOU,NL,agostju01,157500,2143
1988,HOU,NL,anderla02,450000,2144
1988,HOU,NL,andujjo01,450000,2145
1988,HOU,NL,ashbyal01,450000,2146
1988,HOU,NL,bailema01,100000,2147
1988,HOU,NL,basske01,880000,2148
1988,HOU,NL,darwida01,760000,2149
1988,HOU,NL,davisgl01,340000,2150
1988,HOU,NL,deshaji01,205000,2151
1988,HOU,NL,doranbi02,933000,2152
1988,HOU,NL,gainety01,68000,2153
1988,HOU,NL,hatchbi01,240000,2154
1988,HOU,NL,heathje02,72000,2155
1988,HOU,NL,jacksch03,66500,2156
1988,HOU,NL,kerfech01,100000,2157
1988,HOU,NL,kneppbo01,1000000,2158
1988,HOU,NL,medvisc01,62500,2159
1988,HOU,NL,pankoji01,150000,2160
1988,HOU,NL,puhlte01,950000,2161
1988,HOU,NL,ramirra01,925000,2162
1988,HOU,NL,reynocr01,500000,2163
1988,HOU,NL,ryanno01,1000000,2164
1988,HOU,NL,scottmi03,666667,2165
1988,HOU,NL,smithda02,1100000,2166
1988,HOU,NL,wallide01,575000,2167
1988,HOU,NL,youngge02,85000,2168
1988,KCA,AL,balbost01,350000,2169
1988,KCA,AL,bannifl01,900000,2170
1988,KCA,AL,blackbu02,635000,2171
1988,KCA,AL,bosleth01,400000,2172
1988,KCA,AL,brettge01,2305000,2173
1988,KCA,AL,eisenji01,90000,2174
1988,KCA,AL,farrst01,225000,2175
1988,KCA,AL,garbege01,500000,2176
1988,KCA,AL,gubicma01,635000,2177
1988,KCA,AL,hearned02,80000,2178
1988,KCA,AL,jacksbo01,383000,2179
1988,KCA,AL,leibrch01,1250000,2180
1988,KCA,AL,macfami01,62500,2181
1988,KCA,AL,madissc01,65000,2182
1988,KCA,AL,pecotbi01,65000,2183
1988,KCA,AL,powerte01,575000,2184
1988,KCA,AL,quirkja01,335000,2185
1988,KCA,AL,quiseda01,1562350,2186
1988,KCA,AL,saberbr01,1100000,2187
1988,KCA,AL,seitzke01,175000,2188
1988,KCA,AL,stillku01,137500,2189
1988,KCA,AL,tartada01,330000,2190
1988,KCA,AL,thurmga01,62500,2191
1988,KCA,AL,wellmbr01,125000,2192
1988,KCA,AL,whitefr01,825000,2193
1988,KCA,AL,wilsowi02,1383712,2194
1988,LAN,NL,anderda02,262500,2195
1988,LAN,NL,belchti01,78000,2196
1988,LAN,NL,brennwi01,62500,2197
1988,LAN,NL,bryanra01,72500,2198
1988,LAN,NL,crewsti01,78000,2199
1988,LAN,NL,davismi02,987500,2200
1988,LAN,NL,dempsri01,250000,2201
1988,LAN,NL,gibsoki01,1833333,2202
1988,LAN,NL,griffal01,750000,2203
1988,LAN,NL,guerrpe01,1720000,2204
1988,LAN,NL,hamilje01,82500,2205
1988,LAN,NL,hatchmi01,300000,2206
1988,LAN,NL,havenbr01,185000,2207
1988,LAN,NL,heepda01,300000,2208
1988,LAN,NL,hershor01,1100000,2209
1988,LAN,NL,hillesh01,78000,2210
1988,LAN,NL,howelja01,595000,2211
1988,LAN,NL,howelke01,215000,2212
1988,LAN,NL,landrti01,300000,2213
1988,LAN,NL,learyti01,190000,2214
1988,LAN,NL,marshmi02,760000,2215
1988,LAN,NL,oroscje01,1000000,2216
1988,LAN,NL,penaal01,400000,2217
1988,LAN,NL,saxst01,838182,2218
1988,LAN,NL,sciosmi01,1000000,2219
1988,LAN,NL,shelbjo01,465000,2220
1988,LAN,NL,stubbfr01,235000,2221
1988,LAN,NL,suttodo01,350000,2222
1988,LAN,NL,trevial01,312500,2223
1988,LAN,NL,valenfe01,2050000,2224
1988,MIN,AL,atherke01,345000,2225
1988,MIN,AL,berenju01,500000,2226
1988,MIN,AL,blylebe01,1000000,2227
1988,MIN,AL,brunato01,1140000,2228
1988,MIN,AL,bushra01,350000,2229
1988,MIN,AL,carltst01,115000,2230
1988,MIN,AL,davidma01,89000,2231
1988,MIN,AL,gaettga01,1666666,2232
1988,MIN,AL,gagnegr01,440000,2233
1988,MIN,AL,gladdda01,360000,2234
1988,MIN,AL,hrbekke01,1410000,2235
1988,MIN,AL,larkige01,83000,2236
1988,MIN,AL,laudnti01,295000,2237
1988,MIN,AL,leach01,62500,2238
1988,MIN,AL,lombast01,152500,2239
1988,MIN,AL,lowrydw01,67500,2240
1988,MIN,AL,newmaal01,100000,2241
1988,MIN,AL,niekrjo01,800000,2242
1988,MIN,AL,nietoto01,103500,2243
1988,MIN,AL,puckeki01,1090000,2244
1988,MIN,AL,reardje01,850000,2245
1988,MIN,AL,strakle01,93000,2246
1988,MIN,AL,violafr01,1350000,2247
1988,ML4,AL,birkbmi01,70000,2248
1988,ML4,AL,bosioch01,107000,2249
1988,ML4,AL,bragggl01,122000,2250
1988,ML4,AL,brockgr01,600000,2251
1988,ML4,AL,castiju01,90000,2252
1988,ML4,AL,clearma01,535000,2253
1988,ML4,AL,crimch01,101000,2254
1988,ML4,AL,deerro01,460000,2255
1988,ML4,AL,feldemi01,102500,2256
1988,ML4,AL,gantnji01,937500,2257
1988,ML4,AL,higuete01,1025000,2258
1988,ML4,AL,meyerjo01,62500,2259
1988,ML4,AL,molitpa01,1400000,2260
1988,ML4,AL,nieveju01,195000,2261
1988,ML4,AL,plesada01,275000,2262
1988,ML4,AL,rileser01,250000,2263
1988,ML4,AL,schrobi01,372500,2264
1988,ML4,AL,staplda02,65000,2265
1988,ML4,AL,surhobj01,122000,2266
1988,ML4,AL,sveumda01,185000,2267
1988,ML4,AL,wegmabi01,175000,2268
1988,ML4,AL,yountro01,1150000,2269
1988,MON,NL,brookhu01,850000,2270
1988,MON,NL,burketi01,625000,2271
1988,MON,NL,candaca01,110000,2272
1988,MON,NL,engleda01,150000,2273
1988,MON,NL,fitzgmi02,335000,2274
1988,MON,NL,foleyto02,250000,2275
1988,MON,NL,galaran01,240000,2276
1988,MON,NL,heatone01,625000,2277
1988,MON,NL,johnswa03,100000,2278
1988,MON,NL,martide01,735000,2279
1988,MON,NL,mcclubo01,500000,2280
1988,MON,NL,mcgafan01,500000,2281
1988,MON,NL,nettlgr01,200000,2282
1988,MON,NL,parreje01,90000,2283
1988,MON,NL,perezpa01,70000,2284
1988,MON,NL,raineti01,1666333,2285
1988,MON,NL,reedje02,90000,2286
1988,MON,NL,riverlu01,70000,2287
1988,MON,NL,shephro01,72000,2288
1988,MON,NL,smithbr01,525000,2289
1988,MON,NL,stclara01,100000,2290
1988,MON,NL,wallati01,850000,2291
1988,MON,NL,webstmi01,550000,2292
1988,MON,NL,winnihe01,140000,2293
1988,MON,NL,youmafl01,160000,2294
1988,NYA,AL,allenne01,250000,2295
1988,NYA,AL,buhneja01,67000,2296
1988,NYA,AL,candejo01,700000,2297
1988,NYA,AL,ceronri01,300000,2298
1988,NYA,AL,clarkja01,1500000,2299
1988,NYA,AL,cruzjo01,350000,2300
1988,NYA,AL,dotsori01,900000,2301
1988,NYA,AL,guantce01,380000,2302
1988,NYA,AL,guettle01,137500,2303
1988,NYA,AL,guidrro01,825000,2304
1988,NYA,AL,henderi01,1770000,2305
1988,NYA,AL,hudsoch02,450000,2306
1988,NYA,AL,johnto01,375000,2307
1988,NYA,AL,kellyro01,67000,2308
1988,NYA,AL,leiteal01,67000,2309
1988,NYA,AL,mattido01,2000000,2310
1988,NYA,AL,meachbo01,212500,2311
1988,NYA,AL,paglimi01,500000,2312
1988,NYA,AL,randowi01,875000,2313
1988,NYA,AL,rhoderi01,900000,2314
1988,NYA,AL,righeda01,1300000,2315
1988,NYA,AL,roystje01,275000,2316
1988,NYA,AL,santara01,425000,2317
